27589,1,1
27590,0,1
27591,1,1
27592,2,2
27593,2,2
27594,1,1
27595,1,1
27596,2,2
27597,2,2
27598,1,0
27599,1,0
27600,1,1
27601,1,2
27602,2,2
27603,2,0
27604,1,1
27605,1,0
27606,1,1
27607,1,1
27608,2,1
27609,0,0
27610,1,2
27611,0,0
27612,0,0
27613,2,2
27614,0,1
27615,2,2
27616,1,1
27617,1,1
27618,1,1
27619,0,1
27620,0,1
27621,2,2
27622,2,2
27623,1,1
27624,2,2
27625,1,1
27626,1,1
27627,1,1
27628,1,1
27629,2,1
27630,1,1
27631,2,2
27632,0,0
27633,2,2
27634,2,2
27635,2,1
27636,1,1
27637,2,2
27638,1,1
27639,1,1
27640,1,2
27641,1,2
27642,2,1
27643,2,1
27644,2,1
27645,2,2
27646,1,2
27647,1,1
27648,0,1
27649,1,1
27650,0,1
27651,2,1
27652,2,1
27653,1,1
27654,1,1
27655,1,1
27656,2,2
27657,0,1
27658,1,1
27659,2,2
27660,1,1
27661,1,2
27662,2,2
27663,1,1
27664,1,2
27665,1,1
27666,1,1
27667,1,1
27668,1,1
27669,0,1
27670,2,2
27671,1,1
27672,1,1
27673,1,1
27674,1,1
27675,0,0
27676,2,2
27677,0,1
27678,1,2
27679,1,1
27680,2,2
27681,1,1
27682,1,1
27683,2,2
27684,2,2
27685,2,2
27686,2,2
27687,1,1
27688,1,1
27689,1,1
27690,1,1
27691,2,2
27692,0,0
27693,2,2
27694,1,0
27695,1,1
27696,0,0
27697,1,0
27698,0,0
27699,1,1
27700,1,1
27701,2,2
27702,1,1
27703,2,2
27704,1,1
27705,2,2
27706,1,2
27707,1,1
27708,1,1
27709,1,1
27710,2,1
27711,2,2
27712,1,1
27713,1,1
27714,0,0
27715,1,2
27716,1,1
27717,2,2
27718,2,2
27719,0,1
27720,2,1
27721,1,1
27722,1,1
27723,2,1
27724,0,1
27725,1,1
27726,0,0
27727,2,2
27728,1,2
27729,2,2
27730,1,1
27731,1,1
27732,0,0
27733,2,2
27734,2,2
27735,0,1
27736,0,1
27737,2,1
27738,1,2
27739,1,2
27740,1,1
27741,1,1
27742,2,2
27743,2,2
27744,1,2
27745,1,1
27746,2,1
27747,1,0
27748,0,1
27749,1,0
27750,1,1
27751,2,2
27752,0,0
27753,2,1
27754,1,0
27755,2,0
27756,1,1
27757,1,1
27758,1,1
27759,1,1
27760,0,0
27761,1,1
27762,1,1
27763,0,0
27764,2,2
27765,1,0
27766,1,1
27767,0,0
27768,1,1
27769,1,1
27770,1,1
27771,2,2
27772,0,1
27773,2,1
27774,0,0
27775,1,0
27776,2,2
27777,1,1
27778,2,2
27779,2,2
27780,1,1
27781,1,1
27782,1,1
27783,2,2
27784,1,1
27785,1,1
27786,2,2
27787,2,1
27788,2,2
27789,2,2
27790,1,1
27791,2,2
27792,0,0
27793,0,0
27794,0,0
27795,2,2
27796,2,2
27797,1,1
27798,1,2
27799,1,1
27800,2,2
27801,2,0
27802,1,0
27803,1,1
27804,2,2
27805,2,2
27806,1,2
27807,1,1
27808,1,1
27809,0,0
27810,2,2
27811,2,2
27812,1,1
27813,1,1
27814,0,1
27815,1,1
27816,1,1
27817,2,2
27818,1,1
27819,2,2
27820,2,1
27821,0,0
27822,2,2
27823,1,1
27824,2,2
27825,0,0
27826,2,2
27827,2,2
27828,1,1
27829,1,1
27830,0,2
27831,2,2
27832,0,1
27833,1,1
27834,1,1
27835,1,1
27836,2,1
27837,0,0
27838,2,2
27839,2,2
27840,2,2
27841,1,1
27842,2,2
27843,2,2
27844,1,1
27845,1,1
27846,0,2
27847,1,1
27848,2,2
27849,2,2
27850,2,0
27851,1,2
27852,2,2
27853,2,2
27854,2,2
27855,0,0
27856,2,2
27857,0,1
27858,2,2
27859,2,2
27860,1,1
27861,1,1
27862,2,2
27863,1,2
27864,0,1
27865,0,0
27866,1,1
27867,2,2
27868,1,1
27869,2,1
27870,1,1
27871,1,1
27872,1,2
27873,1,2
27874,2,2
27875,1,1
27876,2,2
27877,0,0
27878,0,0
27879,1,1
27880,1,0
27881,1,1
27882,0,1
27883,2,2
27884,1,0
27885,1,1
27886,1,1
27887,2,2
27888,2,2
27889,1,1
27890,2,1
27891,1,1
27892,1,1
27893,1,1
27894,2,1
27895,2,2
27896,2,2
27897,2,2
27898,2,2
27899,1,1
27900,1,1
27901,2,2
27902,2,2
27903,2,0
27904,1,0
27905,2,2
27906,1,1
27907,0,0
27908,0,0
27909,2,2
27910,2,2
27911,0,0
27912,1,1
27913,2,2
27914,1,1
27915,1,2
27916,0,0
27917,1,1
27918,2,1
27919,1,1
27920,1,1
27921,1,1
27922,1,1
27923,1,1
27924,1,1
27925,1,1
27926,1,1
27927,1,1
27928,0,1
27929,1,1
27930,1,0
27931,1,1
27932,1,1
27933,1,0
27934,1,2
27935,0,0
27936,2,2
27937,2,1
27938,1,1
27939,0,0
27940,1,1
27941,2,2
27942,1,1
27943,1,1
27944,1,2
27945,1,1
27946,2,2
27947,2,2
27948,2,2
27949,1,1
27950,2,2
27951,1,0
27952,2,2
27953,0,0
27954,1,1
27955,2,2
27956,1,1
27957,2,1
27958,1,0
27959,1,1
27960,2,1
27961,2,2
27962,2,1
27963,2,2
27964,1,1
27965,1,1
27966,1,0
27967,1,2
27968,2,2
27969,2,2
27970,1,1
27971,0,0
27972,1,2
27973,1,1
27974,2,2
27975,1,1
27976,2,2
27977,0,0
27978,2,2
27979,1,1
