24750,0,0
24751,2,1
24752,0,0
24753,1,1
24754,2,2
24755,2,1
24756,1,1
24757,1,2
24758,0,0
24759,2,1
24760,1,1
24761,0,0
24762,0,0
24763,0,0
24764,2,2
24765,1,1
24766,1,1
24767,2,2
24768,1,2
24769,1,2
24770,2,2
24771,1,2
24772,0,0
24773,2,1
24774,1,2
24775,1,2
24776,1,1
24777,1,1
24778,1,2
24779,2,2
24780,2,2
24781,1,1
24782,2,2
24783,1,0
24784,0,2
24785,1,2
24786,2,2
24787,2,2
24788,1,1
24789,1,2
24790,2,2
24791,1,1
24792,1,2
24793,1,2
24794,1,1
24795,0,1
24796,2,2
24797,0,1
24798,1,0
24799,2,2
24800,2,2
24801,2,2
24802,1,1
24803,1,2
24804,2,2
24805,0,0
24806,2,2
24807,0,0
24808,0,2
24809,0,1
24810,2,2
24811,1,0
24812,0,2
24813,2,2
24814,2,1
24815,2,2
24816,1,2
24817,2,1
24818,1,2
24819,1,1
24820,1,0
24821,2,2
24822,0,1
24823,2,2
24824,2,2
24825,1,1
24826,0,0
24827,0,2
24828,1,1
24829,2,1
24830,1,0
24831,2,2
24832,2,2
24833,2,2
24834,2,2
24835,1,1
24836,0,2
24837,2,2
24838,1,1
24839,1,2
24840,1,1
24841,1,1
24842,0,0
24843,2,1
24844,2,2
24845,1,0
24846,1,1
24847,0,2
24848,0,0
24849,2,2
24850,2,2
24851,1,1
24852,0,0
24853,2,2
24854,0,0
24855,0,1
24856,1,2
24857,2,1
24858,0,0
24859,0,1
24860,0,1
24861,1,1
24862,2,2
24863,1,1
24864,2,2
24865,0,1
24866,1,1
24867,1,2
24868,2,1
24869,1,2
24870,2,2
24871,1,1
24872,1,0
24873,0,0
24874,1,2
24875,1,2
24876,2,2
24877,1,0
24878,2,2
24879,2,1
24880,0,2
24881,1,1
24882,1,2
24883,2,2
24884,1,0
24885,0,0
24886,0,0
24887,2,2
24888,1,1
24889,0,1
24890,1,2
24891,1,0
24892,2,2
24893,1,2
24894,1,2
24895,2,2
24896,0,0
24897,1,2
24898,1,1
24899,0,0
24900,1,1
24901,1,1
24902,0,0
24903,0,1
24904,2,2
24905,2,1
24906,1,1
24907,0,0
24908,0,2
24909,0,0
24910,2,1
24911,1,2
24912,0,0
24913,2,2
24914,0,1
24915,0,1
24916,2,1
24917,0,0
24918,0,0
24919,1,1
24920,1,1
24921,0,2
24922,0,1
24923,2,2
24924,2,2
24925,2,2
24926,1,2
24927,0,0
24928,0,0
24929,2,1
24930,2,2
24931,0,0
24932,1,0
24933,2,2
24934,1,2
24935,1,2
24936,2,2
24937,1,1
24938,2,2
24939,1,2
24940,1,1
24941,1,2
24942,2,2
24943,2,2
24944,1,2
24945,1,0
24946,1,0
24947,0,1
24948,1,2
24949,0,0
24950,2,2
24951,2,1
24952,1,2
24953,1,2
24954,1,2
24955,2,2
24956,1,1
24957,1,2
24958,2,2
24959,1,2
24960,1,2
24961,1,2
24962,1,2
24963,0,1
24964,2,1
24965,2,2
24966,0,0
24967,2,0
24968,1,2
24969,1,2
24970,2,1
24971,0,1
24972,2,2
24973,1,2
24974,2,2
24975,0,0
24976,1,2
24977,2,2
24978,1,1
24979,1,0
24980,1,1
24981,1,2
24982,0,2
24983,0,1
24984,2,2
24985,2,2
24986,2,2
24987,1,1
24988,1,2
24989,2,2
24990,2,1
24991,1,1
24992,1,2
24993,0,0
24994,1,2
24995,2,2
24996,1,2
24997,1,0
24998,2,2
24999,1,2
25000,2,2
25001,0,0
25002,1,2
25003,0,1
25004,1,2
25005,1,2
25006,2,2
25007,2,2
25008,0,0
25009,1,2
25010,1,2
25011,1,1
25012,2,1
25013,0,0
25014,1,1
25015,2,2
25016,2,1
25017,0,0
25018,2,2
25019,1,0
25020,1,0
25021,1,1
25022,1,1
25023,0,0
25024,1,1
25025,2,2
25026,2,2
25027,0,0
25028,1,2
25029,2,2
25030,1,1
25031,1,2
25032,0,0
25033,1,2
25034,1,1
25035,2,1
25036,1,0
25037,2,2
25038,1,1
25039,2,1
25040,2,1
25041,1,1
25042,0,2
25043,0,0
25044,1,1
25045,0,0
25046,2,2
25047,2,2
25048,0,0
25049,1,1
25050,1,0
25051,0,0
25052,1,1
25053,2,2
25054,2,2
25055,2,2
25056,0,1
25057,0,2
25058,1,2
25059,1,1
25060,1,1
25061,2,2
25062,1,1
25063,1,2
25064,2,1
25065,0,2
25066,1,1
25067,1,1
25068,2,1
25069,2,2
25070,1,1
25071,0,1
25072,0,0
25073,0,0
25074,2,2
25075,2,2
25076,1,1
25077,2,0
25078,0,1
25079,2,2
25080,0,1
25081,2,2
25082,0,0
25083,0,2
25084,2,2
25085,0,2
25086,1,0
25087,2,2
25088,1,2
25089,1,1
25090,1,1
25091,1,1
25092,2,2
25093,1,2
25094,1,2
25095,1,1
25096,2,2
25097,1,1
25098,1,1
25099,2,2
25100,2,2
25101,2,2
25102,2,2
25103,0,0
25104,2,2
25105,2,1
25106,0,0
25107,0,1
25108,1,2
25109,2,2
25110,2,1
25111,1,1
25112,1,1
25113,0,1
25114,2,2
25115,2,2
25116,0,0
25117,0,2
25118,0,0
25119,2,2
25120,1,1
25121,2,2
25122,1,1
25123,2,2
25124,1,0
25125,1,1
25126,2,2
25127,2,1
25128,1,2
25129,1,1
25130,1,1
25131,2,2
25132,0,0
25133,2,2
25134,1,2
25135,0,0
25136,1,1
25137,2,2
25138,2,2
25139,2,2
25140,2,2
25141,1,1
25142,1,1
25143,0,1
25144,0,0
25145,1,2
25146,0,0
25147,2,1
25148,0,0
25149,2,1
25150,1,0
25151,1,1
25152,2,2
25153,1,2
25154,0,2
25155,1,2
25156,1,2
25157,1,2
